"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000026579",421.58070629626,-1.19076957561443,0.358608497666294,-3.32052805040473,0.00089847329815608,0.0461310267878354,1.19076957561443,-2.28274478967334
"ENSMUSG00000034641",55.1373964644117,-0.911187107090069,0.273943786509016,-3.32618278626327,0.000880441710494493,0.0461310267878354,0.911187107090069,-1.88059228839212
"ENSMUSG00000032946",193.316409397054,-0.598659747892469,0.180496274929151,-3.31674295288064,0.000910733651610457,0.0464912015038454,0.598659747892469,-1.51430913184093
"ENSMUSG00000000594",194.906099403306,-0.666576149728257,0.201338258549817,-3.31072770038551,0.000930537106114335,0.0470497285367715,0.666576149728257,-1.58730145907316
"ENSMUSG00000005686",73.4542550854586,-0.59834812889493,0.181167038402822,-3.30274278461467,0.000957441660209263,0.0477282420098683,0.59834812889493,-1.51398207967773
"ENSMUSG00000026821",95.9767086252851,1.0495573970878,0.317751952681721,3.30307143112696,0.00095632024243711,0.0477282420098683,1.0495573970878,2.0698947294113
"ENSMUSG00000023903",27.7797641470021,-0.750147212088662,0.227504771378438,-3.29728122862463,0.000976256959394766,0.0482568360748076,0.750147212088662,-1.68196444880526
"ENSMUSG00000023800",10.2382751671983,-1.13533673062076,0.344743247657201,-3.29328199561923,0.000990251014986822,0.0484538492033644,1.13533673062076,-2.19669828564749
"ENSMUSG00000026193",4713.39585236714,-1.0670435279796,0.324160025404442,-3.29171842409714,0.000995772565740735,0.048500518821262,1.0670435279796,-2.09513546619901
"ENSMUSG00000048897",90.2611801340054,-0.66322818676025,0.201815300798919,-3.28631270342116,0.00101508254394909,0.0491452791447842,0.66322818676025,-1.58362218872079
"ENSMUSG00000054517",15.4516407499174,-0.787038724668273,0.239554227753844,-3.28543032635183,0.00101826722658246,0.0491452791447842,0.787038724668273,-1.72552900493144
"ENSMUSG00000078922",15.3776036747699,1.16902822788762,0.356170509554883,3.28221510913016,0.00102995002150523,0.0494842051056225,1.16902822788762,2.248601843452
