"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000035385",543.956782487321,1.2111493737029,0.427722684529229,2.83162295924506,0.00463124232885916,0.0327311213797546,1.2111493737029,2.31522013474302
"ENSMUSG00000106106",507.288075441162,1.45078343996705,0.512584540023469,2.83033007569956,0.00465000042444883,0.0327929045630445,1.45078343996705,2.73356454324362
"ENSMUSG00000029468",12.1798697721106,-0.709854990733441,0.250847062634735,-2.82983178386696,0.00465724835219533,0.0328218853628147,0.709854990733441,-1.63563970618478
"ENSMUSG00000051351",11.8821489987107,-0.683121520029881,0.241505295956139,-2.82859850888714,0.00467523102035835,0.0329114088824435,0.683121520029881,-1.6056100143006
"ENSMUSG00000027368",56.3809526777775,0.866689646715031,0.30725925476287,2.8207112829975,0.0047917307379865,0.0335798241205608,0.866689646715031,1.8234740221927
"ENSMUSG00000029630",247.658935726176,-0.64834750996109,0.229873209196023,-2.8204570346787,0.00479552948998021,0.0335875652536985,0.64834750996109,-1.56737186999291
"ENSMUSG00000110279",44.6698553617384,1.61386219017985,0.572377785194397,2.81957516857811,0.00480872667692994,0.0336610867385096,1.61386219017985,3.06070115989044
"ENSMUSG00000078700",8.29232752554997,1.37537166718561,0.488738733000022,2.81412455023398,0.00489102740920366,0.0341604698658499,1.37537166718561,2.59434737915065
"ENSMUSG00000032311",266.891053224842,0.606778107721912,0.215794181465139,2.81183720340456,0.00492594278441855,0.0342699378869119,0.606778107721912,1.52285450056608
"ENSMUSG00000101389",73.7464753805349,0.75973687238203,0.270157907650953,2.81219557475852,0.00492045754716138,0.0342699378869119,0.75973687238203,1.693181783627
"ENSMUSG00000045287",38.0653918759903,-0.724620807113314,0.258133279420516,-2.80715763864317,0.00499807764585368,0.0346364836080366,0.724620807113314,-1.65246625081158
"ENSMUSG00000078921",61.0403945034182,1.09816620782267,0.391201206025423,2.80716467870834,0.00499796841053219,0.0346364836080366,1.09816620782267,2.14082401945416
"ENSMUSG00000040328",48.9077795958781,1.31333585061501,0.46797623489008,2.8064156952831,0.00500960192470436,0.0346970595529385,1.31333585061501,2.48515502518262
